	approximate_current_flow_betweenness_centrality	betweenness	closeness_centrality	communicability_centrality_exp	current_flow_betweenness_centrality	degree	degree-vs	eccentricity	eigenvector_centrality	importance	label	load_centrality	nature	pers_mes_characters	pers_mes_rss	pers_mes_scenes	pers_mes_sps	position	role	sex	importance-nr	is_protagonist	is_lover	is_antagonist	is_primary	is_minor	antagonist	lover	degree-rel	betweenness-rel	position-rel	work	total_characters
#mend	2.6423307986078724e-16	0.0	0.5	287.557975300499	4.699944137579829e-16	1	100	3	0.019429008263334116	minor	Mendiga	0.0	person	189	0	1	5	11	other	F	3	0	0	0	0	1	0	0	0.058823529411764705	0.0	0.6470588235294118	bette042_Lorca_Bernarda	17
#mart	0.08234662612021156	0.019246031746031744	0.9411764705882353	55802.90921986033	0.08956022358145048	15	1500	2	0.271304963300384	secondary	Martirio	0.019246031746031737	person	6275	0	24	128	6	other	F	2	0	0	0	0	0	0	0	0.8823529411764706	0.0011321195144724555	0.35294117647058826	bette042_Lorca_Bernarda	17
#muje	0.12470995681850008	0.03572840203274985	0.8518518518518519	214766.13932643403	0.1088459506677896	19	1900	2	0.2705726096193514	secondary	Mujer de Leonardo	0.03572840203274986	person	2725	13	4	61	4	other	F	2	0	0	0	0	0	0	0	0.7916666666666666	0.0014886834180312437	0.16666666666666666	bette041_Lorca_Bodas	24
#padr	0.0689600857480505	0.0	0.696969696969697	133477.329721735	0.05387041566169491	13	1300	2	0.21329927509622706	secondary	Padre de la novia	0.0	person	3368	3	3	50	10	other	M	2	0	0	0	0	0	0	0	0.5416666666666666	0.0	0.4166666666666667	bette041_Lorca_Bodas	24
#cria	0.06408995587792068	0.0	0.696969696969697	133477.329721735	0.0538704156616949	13	1300	2	0.21329927509622706	secondary	Criada	0.0	person	5460	6	3	86	5	other	F	2	0	0	0	0	0	0	0	0.5416666666666666	0.0	0.20833333333333334	bette041_Lorca_Bodas	24
#len3	0.05546333828123142	0.0	0.5897435897435898	21934.10138377061	0.04381834417430275	7	700	2	0.08641381855337073	minor	Leñador 3	0.0	person	429	0	1	14	13	other	M	3	0	0	0	0	1	0	0	0.2916666666666667	0.0	0.5416666666666666	bette041_Lorca_Bodas	24
#len1	0.06398606555395872	0.0	0.5897435897435898	21934.101383770605	0.043818344174302734	7	700	2	0.08641381855337073	minor	Leñador 1	0.0	person	696	0	1	18	13	other	M	3	0	0	0	0	1	0	0	0.2916666666666667	0.0	0.5416666666666666	bette041_Lorca_Bodas	24
#much	0.050662364218086474	0.002188029361942405	0.6571428571428571	74979.6965037815	0.055896233397559045	11	1100	2	0.15982874212704312	minor	Muchachas	0.0021880293619424046	person	583	0	2	8	0	other	F	3	0	0	0	0	1	0	0	0.4583333333333333	9.116789008093355e-05	0.0	bette041_Lorca_Bodas	24
#sueg	0.06269569573936	0.002188029361942405	0.6571428571428571	74979.6965037815	0.05589623339755899	11	1100	2	0.15982874212704312	secondary	Suegra	0.0021880293619424046	person	1089	2	2	33	3	other	F	2	0	0	0	0	0	0	0	0.4583333333333333	9.116789008093355e-05	0.125	bette041_Lorca_Bodas	24
#novo	0.15114640056969794	0.052536231884057975	0.8214285714285714	176202.0553850175	0.1274412753964346	18	1800	2	0.24506745209776257	primary	Novio	0.05253623188405798	person	4402	19	5	119	9	protagonist	M	1	1	0	0	1	0	0	0	0.75	0.002189009661835749	0.375	bette041_Lorca_Bodas	24
#voce	0.06896008574805061	0.0	0.696969696969697	133477.32972173498	0.05387041566169487	13	1300	2	0.21329927509622706	minor	Voces	0.0	person	104	0	1	7	0	other	O	3	0	0	0	0	1	0	0	0.5416666666666666	0.0	0.0	bette041_Lorca_Bodas	24
#veci	0.07075991740404888	0.003105590062111801	0.6571428571428571	74383.43048312167	0.05679732052723365	11	1100	2	0.15919334385592337	minor	Vecina	0.0031055900621118015	person	1648	2	2	32	6	other	F	3	0	0	0	0	1	0	0	0.4583333333333333	0.00012939958592132503	0.25	bette041_Lorca_Bodas	24
#mujs	0.05023069153539166	0.0	0.6388888888888888	60686.140931051144	0.04823344921749104	10	1000	2	0.14377225360611623	minor	Mujeres	0.0	person	0	0	1	1	0	other	F	3	0	0	0	0	1	0	0	0.4166666666666667	0.0	0.0	bette041_Lorca_Bodas	24
#moz2	0.05921982600779079	0.0	0.696969696969697	133477.329721735	0.053870415661694884	13	1300	2	0.21329927509622706	minor	Mozo 2	0.0	person	67	0	2	3	14	other	M	3	0	0	0	0	1	0	0	0.5416666666666666	0.0	0.5833333333333334	bette041_Lorca_Bodas	24
#leon	0.18450669402704942	0.06568793525315263	0.8518518518518519	191011.9637698502	0.13686922461988543	19	1900	2	0.255164836862285	primary	Leonardo	0.06568793525315263	person	3549	17	4	71	8	antagonist	M	1	0	0	1	1	0	1	0	0.7916666666666666	0.0027369973022146926	0.3333333333333333	bette041_Lorca_Bodas	24
#muc2	0.10661687786840165	0.03572840203274985	0.8518518518518519	214766.13932643406	0.1088459506677896	19	1900	2	0.2705726096193514	minor	Muchacha 2	0.03572840203274986	person	322	0	3	17	7	other	F	3	0	0	0	0	1	0	0	0.7916666666666666	0.0014886834180312437	0.2916666666666667	bette041_Lorca_Bodas	24
#luna	0.06398606555395872	0.0	0.5897435897435898	21934.10138377061	0.043818344174302803	7	700	2	0.08641381855337073	minor	Luna	0.0	person	368	1	1	5	11	other	F	3	0	0	0	0	1	0	0	0.2916666666666667	0.0	0.4583333333333333	bette041_Lorca_Bodas	24
#len2	0.04694061100850419	0.0	0.5897435897435898	21934.101383770612	0.04381834417430272	7	700	2	0.08641381855337073	minor	Leñador 2	0.0	person	573	0	1	16	13	other	M	3	0	0	0	0	1	0	0	0.2916666666666667	0.0	0.5416666666666666	bette041_Lorca_Bodas	24
#muc1	0.12130086590940901	0.03572840203274985	0.8518518518518519	214766.13932643406	0.10884595066778946	19	1900	2	0.2705726096193514	minor	Muchacha 1	0.03572840203274986	person	706	0	3	26	7	other	F	3	0	0	0	0	1	0	0	0.7916666666666666	0.0014886834180312437	0.2916666666666667	bette041_Lorca_Bodas	24
#madr	0.10907269987894182	0.03572840203274985	0.8518518518518519	214766.13932643403	0.10884595066778968	19	1900	2	0.2705726096193514	secondary	Madre	0.03572840203274986	person	12316	6	5	140	1	other	F	2	0	0	0	0	0	0	0	0.7916666666666666	0.0014886834180312437	0.041666666666666664	bette041_Lorca_Bodas	24
#moz1	0.15893711176905306	0.03952569169960474	0.7931034482758621	162101.9114292649	0.11823803106341134	17	1700	2	0.235050031745608	minor	Mozo 1	0.03952569169960474	person	317	2	3	14	14	other	M	3	0	0	0	0	1	0	0	0.7083333333333334	0.001646903820816864	0.5833333333333334	bette041_Lorca_Bodas	24
#conv	0.0640899558779207	0.0	0.696969696969697	133477.329721735	0.05387041566169491	13	1300	2	0.2132992750962271	minor	Convidado	0.0	person	0	0	1	3	0	other	M	3	0	0	0	0	1	0	0	0.5416666666666666	0.0	0.0	bette041_Lorca_Bodas	24
#nova	0.22412373324977178	0.14640033879164316	1.0	250678.02540522398	0.17492272470613002	23	2300	1	0.29232336626873245	primary	Novia	0.14640033879164316	person	5827	30	5	114	2	lover	F	1	0	1	0	1	0	0	1	0.9583333333333334	0.006100014116318465	0.08333333333333333	bette041_Lorca_Bodas	24
#muer	0.05023069153539166	0.0	0.6388888888888888	60686.14093105114	0.04823344921749095	10	1000	2	0.1437722536061162	minor	Muerte (como Mendiga)	0.0	non-human	627	1	1	6	12	other	F	3	0	0	0	0	1	0	0	0.4166666666666667	0.0	0.5	bette041_Lorca_Bodas	24
#muc3	0.049479566267531014	0.0	0.696969696969697	133477.329721735	0.05387041566169487	13	1300	2	0.2132992750962271	minor	Muchacha 3	0.0	person	146	0	1	4	7	other	F	3	0	0	0	0	1	0	0	0.5416666666666666	0.0	0.2916666666666667	bette041_Lorca_Bodas	24
#nina	0.044032344427953625	0.0	0.6388888888888888	60686.14093105113	0.048233449217491	10	1000	2	0.1437722536061162	minor	Niña	0.0	person	28	0	1	1	0	other	F	3	0	0	0	0	1	0	0	0.4166666666666667	0.0	0.0	bette041_Lorca_Bodas	24
#sacr	0.11415873015873018	0.0	0.6875	514.0223316361386	0.09111111111111113	8	800	3	0.29821938353488464	minor	Sacristana	0.0	person	29	1	1	1	9	other	F	3	0	0	0	0	1	0	0	0.6666666666666666	0.0	0.75	bette040_Lorca_Zapatera	12
#zapo	0.40342857142857136	0.32727272727272727	0.8461538461538461	428.9367165999927	0.3933333333333327	9	900	2	0.27198527777749115	primary	Zapatero	0.32727272727272727	person	13852	36	14	128	11	lover	M	1	0	1	0	1	0	0	1	0.75	0.02727272727272727	0.9166666666666666	bette040_Lorca_Zapatera	12
#veca	0.10971428571428572	0.015584415584415583	0.8461538461538461	615.1937002846304	0.11189033189033194	9	900	2	0.32637257893146643	minor	Vecina Amarilla	0.015584415584415581	person	306	0	2	11	5	other	F	3	0	0	0	0	1	0	0	0.75	0.0012987012987012985	0.4166666666666667	bette040_Lorca_Zapatera	12
#alca	0.1028571428571429	0.015584415584415583	0.8461538461538461	615.1937002846304	0.11189033189033185	9	900	2	0.32637257893146643	minor	Alcalde	0.015584415584415581	person	4587	11	6	48	13	other	M	3	0	0	0	0	1	0	0	0.75	0.0012987012987012985	1.0833333333333333	bette040_Lorca_Zapatera	12
#elni	0.12000000000000002	0.015584415584415583	0.8461538461538461	615.1937002846306	0.11189033189033191	9	900	2	0.32637257893146643	minor	El Niño	0.015584415584415581	person	5185	0	8	66	12	other	M	3	0	0	0	0	1	0	0	0.75	0.0012987012987012985	1.0	bette040_Lorca_Zapatera	12
#beas	0.026666666666666672	0.0	0.5	9.733103259705137	0.06060606060606071	2	200	3	0.035503417383497826	minor	Beata Segunda	0.0	person	67	0	1	2	8	other	F	3	0	0	0	0	1	0	0	0.16666666666666666	0.0	0.6666666666666666	bette040_Lorca_Zapatera	12
#beap	0.08000000000000003	0.0	0.5	9.733103259705135	0.06060606060606065	2	200	3	0.035503417383497826	minor	Beata Primera	0.0	person	43	0	1	2	7	other	F	3	0	0	0	0	1	0	0	0.16666666666666666	0.0	0.5833333333333334	bette040_Lorca_Zapatera	12
#vecn	0.10857142857142861	0.015584415584415583	0.8461538461538461	615.1937002846306	0.11189033189033194	9	900	2	0.32637257893146643	minor	Vecina Negra	0.015584415584415581	person	254	0	3	5	6	other	F	3	0	0	0	0	1	0	0	0.75	0.0012987012987012985	0.5	bette040_Lorca_Zapatera	12
#vecr	0.11085714285714289	0.015584415584415583	0.8461538461538461	615.1937002846304	0.11189033189033189	9	900	2	0.32637257893146643	minor	Vecina Roja	0.015584415584415581	person	1570	1	5	32	2	other	F	3	0	0	0	0	1	0	0	0.75	0.0012987012987012985	0.16666666666666666	bette040_Lorca_Zapatera	12
#vecv	0.07860317460317462	0.0	0.6875	514.0223316361385	0.09111111111111117	8	800	3	0.29821938353488464	minor	Vecina Verde	0.0	person	25	0	1	2	4	other	F	3	0	0	0	0	1	0	0	0.6666666666666666	0.0	0.3333333333333333	bette040_Lorca_Zapatera	12
#zapa	0.11200000000000002	0.015584415584415583	0.8461538461538461	615.1937002846305	0.11189033189033197	9	900	2	0.32637257893146643	primary	Zapatera	0.015584415584415581	person	22787	70	21	198	1	protagonist	F	1	1	0	0	1	0	0	0	0.75	0.0012987012987012985	0.08333333333333333	bette040_Lorca_Zapatera	12
#vecm	0.11885714285714287	0.015584415584415583	0.8461538461538461	615.1937002846305	0.11189033189033194	9	900	2	0.32637257893146643	minor	Vecina Morada	0.015584415584415581	person	73	0	3	3	3	other	F	3	0	0	0	0	1	0	0	0.75	0.0012987012987012985	0.25	bette040_Lorca_Zapatera	12
#cans	0.15936678792329853	0.07440476190476189	0.8888888888888888	60.795975551085014	0.2108190305334654	7	700	2	0.3767267931737488	secondary	Canseco	0.07440476190476189	person	3869	17	8	60	2	other	M	2	0	0	0	0	0	0	0	0.7777777777777778	0.008267195767195765	0.2222222222222222	bette032_Munoz_Conferencia	9
#gasc	0.10623343240420917	0.0	0.6666666666666666	29.11668205356277	0.08734238869189459	4	400	2	0.257030133761608	minor	Gascón	0.0	person	232	4	2	7	6	other	M	3	0	0	0	0	1	0	0	0.4444444444444444	0.0	0.6666666666666666	bette032_Munoz_Conferencia	9
#parr	0.12457148977351402	0.019047619047619046	0.7272727272727273	36.856098204424995	0.13673677493060588	5	500	2	0.2900339539653517	minor	Parrondo	0.019047619047619042	person	170	2	3	6	8	other	M	3	0	0	0	0	1	0	0	0.5555555555555556	0.002116402116402116	0.8888888888888888	bette032_Munoz_Conferencia	9
#alge	0.18044210856484938	0.10535714285714284	1.0	74.5413153782498	0.237394123579761	8	800	1	0.418308159266036	primary	Algeciras	0.10535714285714283	person	12860	21	12	94	1	protagonist	M	1	1	0	0	1	0	0	0	0.8888888888888888	0.011706349206349205	0.1111111111111111	bette032_Munoz_Conferencia	9
#memb	0.1254107233703989	0.017857142857142856	0.7272727272727273	37.50491973544576	0.13274843902805986	5	500	2	0.29318875076972817	primary	Membrives	0.017857142857142856	person	1482	7	7	20	4	antagonist	M	1	0	0	1	1	0	1	0	0.5555555555555556	0.001984126984126984	0.4444444444444444	bette032_Munoz_Conferencia	9
#jorg	0.15769788355538208	0.02797619047619047	0.8	50.49189611994379	0.16181560449172303	6	600	2	0.3419369343688043	secondary	Jorge	0.02797619047619047	person	2631	12	9	27	3	other	M	2	0	0	0	0	0	0	0	0.6666666666666666	0.0031084656084656077	0.3333333333333333	bette032_Munoz_Conferencia	9
#gome	0.12523438486166413	0.0	0.6666666666666666	27.529873969315027	0.09137598863681277	4	400	2	0.24845258787306454	minor	Gómez	0.0	person	306	0	2	3	9	other	M	3	0	0	0	0	1	0	0	0.4444444444444444	0.0	1.0	bette032_Munoz_Conferencia	9
#mart	0.12685203248300686	0.007142857142857143	0.7272727272727273	40.50393838262703	0.11838619025943313	5	500	2	0.3054834003499798	minor	Martínez	0.007142857142857141	person	1152	8	5	12	5	other	M	3	0	0	0	0	1	0	0	0.5555555555555556	0.0007936507936507937	0.5555555555555556	bette032_Munoz_Conferencia	9
#rami	0.16987824610123586	0.10535714285714284	1.0	74.5413153782498	0.2373941235797609	8	800	1	0.418308159266036	secondary	Ramírez	0.10535714285714283	person	621	4	6	12	7	other	M	2	0	0	0	0	0	0	0	0.8888888888888888	0.011706349206349205	0.7777777777777778	bette032_Munoz_Conferencia	9
#luis	0.10058841335340371	0.015011337868480726	0.7894736842105263	3058.5880147700345	0.1026673732961928	11	1100	2	0.2823631513285595	secondary	Luis	0.015011337868480726	person	7949	37	17	95	8	other	M	2	0	0	0	0	0	0	0	0.6875	0.0009382086167800454	0.5	bette031_Munoz_Refugio	16
#todo	0.04761904761904743	0.0	0.5555555555555556	183.12878890710937	0.04107142857142845	3	300	2	0.06858307864627412	minor	Todos	0.0	person	14	0	1	1	17	other	O	3	0	0	0	0	1	0	0	0.1875	0.0	1.0625	bette031_Munoz_Refugio	16
#maru	0.09127041608091438	0.0126984126984127	0.7894736842105263	3126.3630555072364	0.09914782229765508	11	1100	2	0.2854840090375461	secondary	Maruja	0.012698412698412705	person	8535	39	13	80	2	other	F	2	0	0	0	0	0	0	0	0.6875	0.0007936507936507938	0.125	bette031_Munoz_Refugio	16
#afri	0.11388740864758251	0.023582766439909295	0.8333333333333334	3492.6101981002425	0.11305458756470474	12	1200	2	0.30176369180082724	primary	África	0.023582766439909305	person	15177	54	44	208	1	lover	F	1	0	1	0	1	0	0	1	0.75	0.001473922902494331	0.0625	bette031_Munoz_Refugio	16
#cons	0.0859306737320169	0.0126984126984127	0.7894736842105263	3126.3630555072364	0.09914782229765515	11	1100	2	0.2854840090375461	secondary	Consuelo	0.012698412698412705	person	5289	32	12	67	3	other	F	2	0	0	0	0	0	0	0	0.6875	0.0007936507936507938	0.1875	bette031_Munoz_Refugio	16
#timo	0.24043921183599662	0.15310657596371882	1.0	4117.321736696751	0.23226585208993128	15	1500	1	0.32763735826127716	minor	Timoteo	0.15310657596371882	person	9744	36	38	111	11	other	M	3	0	0	0	0	1	0	0	0.9375	0.009569160997732426	0.6875	bette031_Munoz_Refugio	16
#niev	0.0720315695017381	0.00888888888888889	0.75	2716.069558779313	0.08947323636689632	10	1000	2	0.26608346856527837	minor	Nieves	0.00888888888888889	person	5414	19	16	71	4	other	F	3	0	0	0	0	1	0	0	0.625	0.0005555555555555557	0.25	bette031_Munoz_Refugio	16
#wist	0.0847761988696445	0.001360544217687075	0.625	1006.1712533748207	0.059037248445969935	6	600	2	0.16178847193984666	minor	Wistremundo	0.0013605442176870743	person	2408	8	7	36	12	other	M	3	0	0	0	0	1	0	0	0.375	8.503401360544218e-05	0.75	bette031_Munoz_Refugio	16
#hora	0.1332884024763446	0.03882086167800453	0.8823529411764706	3824.0569931785935	0.12941862338058746	13	1300	2	0.3157659921941836	primary	Horacio	0.038820861678004547	person	27638	61	46	228	7	protagonist	M	1	1	0	0	1	0	0	0	0.8125	0.0024263038548752833	0.4375	bette031_Munoz_Refugio	16
#vict	0.08566559494703055	0.0	0.6521739130434783	1430.3671733006609	0.06320444241960263	7	700	2	0.19297506272968243	minor	Victoriano	0.0	person	2086	11	10	39	13	other	M	3	0	0	0	0	1	0	0	0.4375	0.0	0.8125	bette031_Munoz_Refugio	16
#eulo	0.04952789860844786	0.0031746031746031746	0.6521739130434783	1358.9568933586575	0.06932919532401491	7	700	2	0.18810219771392353	minor	Eulogio	0.0031746031746031763	person	3123	7	8	44	14	other	M	3	0	0	0	0	1	0	0	0.4375	0.0001984126984126984	0.875	bette031_Munoz_Refugio	16
#jorg	0.047619047619047596	0.0	0.5555555555555556	183.1287889071094	0.04107142857142874	3	300	2	0.06858307864627412	minor	Jorge	0.0	person	294	0	1	7	15	other	M	3	0	0	0	0	1	0	0	0.1875	0.0	0.9375	bette031_Munoz_Refugio	16
#paco	0.26509843959545526	0.15310657596371882	1.0	4117.321736696751	0.23226585208993128	15	1500	1	0.32763735826127716	minor	Paco	0.15310657596371882	person	9762	36	38	112	10	other	M	3	0	0	0	0	1	0	0	0.9375	0.009569160997732426	0.625	bette031_Munoz_Refugio	16
#conde	0.05709416637560205	0.0	0.6521739130434783	1430.367173300661	0.06320444241960263	7	700	2	0.1929750627296824	minor	Condesa	0.0	person	6174	18	13	61	6	other	F	3	0	0	0	0	1	0	0	0.4375	0.0	0.375	bette031_Munoz_Refugio	16
#beni	0.11185124081652682	0.006122448979591838	0.75	2762.7041029064835	0.0859181901060756	10	1000	2	0.268360850935203	minor	Benita	0.006122448979591839	person	5087	13	22	47	5	other	F	3	0	0	0	0	1	0	0	0.625	0.0003826530612244899	0.3125	bette031_Munoz_Refugio	16
#ramo	0.08745633830957651	0.0	0.7142857142857143	2437.864481519477	0.0718457780660384	9	900	2	0.25208116817192183	secondary	Ramón	0.0	person	11374	45	16	132	9	other	M	2	0	0	0	0	0	0	0	0.5625	0.0	0.5625	bette031_Munoz_Refugio	16
#cosm	0.057517166524189374	0.0029282828282828285	0.5952380952380952	28296.529705169436	0.053240440022652394	8	800	2	0.09486760663035369	minor	Don Cosme	0.0033539562289562294	person	3181	5	7	39	20	other	M	3	0	0	0	0	1	0	0	0.3076923076923077	0.00011262626262626263	0.7692307692307693	bette030_Munoz_Pergaminos	26
#urra	0.10990512681925654	0.02830115625115625	0.8064516129032258	226313.9920763005	0.09532228535915595	19	1900	2	0.26844482945247805	secondary	Urraca	0.027905002405002394	person	4632	16	27	104	3	other	F	2	0	0	0	0	0	0	0	0.7307692307692307	0.0010885060096598557	0.11538461538461539	bette030_Munoz_Pergaminos	26
#conc	0.03472293097845611	0.0	0.6097560975609756	75924.2797921852	0.039165963649070566	9	900	2	0.1554838779849606	minor	Concha	0.0	person	880	2	3	12	8	other	F	3	0	0	0	0	1	0	0	0.34615384615384615	0.0	0.3076923076923077	bette030_Munoz_Pergaminos	26
#mano	0.00937747087084174	0.0	0.5102040816326531	8322.049972348635	0.011364471298399034	3	300	3	0.05147008146722558	minor	Manolita	0.0	person	779	1	3	10	9	other	F	3	0	0	0	0	1	0	0	0.11538461538461539	0.0	0.34615384615384615	bette030_Munoz_Pergaminos	26
#pepi	0.04486109275296158	0.0011252525252525253	0.5813953488372093	22568.567130659885	0.04459680393637865	7	700	2	0.084719123406991	minor	Pepito	0.0015509259259259265	person	241	5	4	7	26	other	M	3	0	0	0	0	1	0	0	0.2692307692307692	4.327894327894328e-05	1.0	bette030_Munoz_Pergaminos	26
#bere	0.08394481462287952	0.02070103415103415	0.78125	212907.46791638638	0.08829556446816109	18	1800	2	0.2603726979729315	secondary	Berenguela	0.020401034151034145	person	2001	8	17	52	4	other	F	2	0	0	0	0	0	0	0	0.6923076923076923	0.0007961936211936212	0.15384615384615385	bette030_Munoz_Pergaminos	26
#rela	0.06226910321484978	0.0027022977022977024	0.6756756756756757	134799.72074596974	0.05578358165347718	13	1300	2	0.2071732790328228	minor	Rafaela	0.0027236652236652236	person	661	9	8	14	7	other	F	3	0	0	0	0	1	0	0	0.5	0.00010393452701145009	0.2692307692307692	bette030_Munoz_Pergaminos	26
#lain	0.09173712358601271	0.02070103415103415	0.78125	212907.46791638635	0.08829556446816111	18	1800	2	0.2603726979729315	secondary	Laín	0.020401034151034145	person	5254	10	16	109	16	other	M	2	0	0	0	0	0	0	0	0.6923076923076923	0.0007961936211936212	0.6153846153846154	bette030_Munoz_Pergaminos	26
#jaim	0.13711968233611924	0.05176621341621342	0.7352941176470589	125599.08321715312	0.1284297936279259	16	1600	2	0.19996121438009948	minor	Jaime	0.050879419191919205	person	4853	6	19	75	17	other	M	3	0	0	0	0	1	0	0	0.6153846153846154	0.001991008208315901	0.6538461538461539	bette030_Munoz_Pergaminos	26
#emil	0.028754373332884508	0.0	0.5319148936170213	14172.972792169576	0.03736003124600578	6	600	3	0.06711608961559787	minor	Emilita	0.0	person	61	2	1	1	11	other	F	3	0	0	0	0	1	0	0	0.23076923076923078	0.0	0.4230769230769231	bette030_Munoz_Pergaminos	26
#reve	0.009536595638646627	0.0	0.49019607843137253	4457.073004898193	0.015546200080596642	3	300	3	0.037636807568140675	minor	Revenga	0.0	person	312	5	2	7	25	other	M	3	0	0	0	0	1	0	0	0.11538461538461539	0.0	0.9615384615384616	bette030_Munoz_Pergaminos	26
#illo	0.06271945886780655	0.0027022977022977024	0.6756756756756757	134799.72074596977	0.05578358165347718	13	1300	2	0.2071732790328228	minor	Faelillo	0.0027236652236652236	person	314	0	8	12	22	other	M	3	0	0	0	0	1	0	0	0.5	0.00010393452701145009	0.8461538461538461	bette030_Munoz_Pergaminos	26
#nuno	0.10476529104067996	0.02830115625115625	0.8064516129032258	226313.99207630043	0.09532228535915614	19	1900	2	0.26844482945247805	secondary	Nuño	0.027905002405002394	person	16069	19	28	202	15	other	M	2	0	0	0	0	0	0	0	0.7307692307692307	0.0010885060096598557	0.5769230769230769	bette030_Munoz_Pergaminos	26
#meli	0.17049303525526147	0.10593124838124839	0.8620689655172413	221967.19003128365	0.159649324415811	21	2100	2	0.26584979555511645	secondary	Melitón	0.10465467171717176	person	21067	45	38	251	13	other	M	2	0	0	0	0	0	0	0	0.8076923076923077	0.004074278783894169	0.5	bette030_Munoz_Pergaminos	26
#chic	0.039852651130315296	0.0	0.5813953488372093	67946.44623308217	0.03791827961993248	9	900	3	0.1470801259832034	minor	Chicharita	0.0	person	2207	1	1	21	5	other	F	3	0	0	0	0	1	0	0	0.34615384615384615	0.0	0.19230769230769232	bette030_Munoz_Pergaminos	26
#rafa	0.07210504745106573	0.0092991230991231	0.7142857142857143	159854.06833066442	0.0697889808125498	15	1500	2	0.22560443917096218	minor	Rafael	0.009453823953823954	person	2147	12	13	30	23	other	M	3	0	0	0	0	1	0	0	0.5769230769230769	0.00035765858073550386	0.8846153846153846	bette030_Munoz_Pergaminos	26
#rita	0.0430981441820175	0.0	0.6410256410256411	104943.57999562155	0.04500980650557524	11	1100	2	0.1827967890092887	minor	Rafaelita	0.0	person	304	7	5	8	12	other	F	3	0	0	0	0	1	0	0	0.4230769230769231	0.0	0.46153846153846156	bette030_Munoz_Pergaminos	26
#rina	0.03985265113031529	0.0	0.5813953488372093	67946.44623308217	0.03791827961993238	9	900	3	0.1470801259832034	minor	Rafaelina	0.0	person	224	0	1	9	10	other	F	3	0	0	0	0	1	0	0	0.34615384615384615	0.0	0.38461538461538464	bette030_Munoz_Pergaminos	26
#domi	0.06116192880245842	0.008	0.6410256410256411	82396.05056066978	0.06798249985305611	11	1100	2	0.16196743243257736	minor	Domingo	0.007999999999999998	person	1861	3	12	23	21	other	M	3	0	0	0	0	1	0	0	0.4230769230769231	0.0003076923076923077	0.8076923076923077	bette030_Munoz_Pergaminos	26
#elvi	0.12038863433123875	0.04716118511118512	0.8064516129032258	212652.61720189636	0.11391549079735959	19	1900	2	0.26021629666251617	primary	Elvira	0.046642977392977396	person	6277	9	32	123	1	protagonist	F	1	1	0	0	1	0	0	0	0.7307692307692307	0.0018138917350455815	0.038461538461538464	bette030_Munoz_Pergaminos	26
#bern	0.08635118822892195	0.01085135975135975	0.6097560975609756	29723.92964598978	0.07631346385329031	9	900	2	0.09722587004228435	minor	Bernarda	0.012636363636363637	person	1972	4	8	34	6	other	F	3	0	0	0	0	1	0	0	0.34615384615384615	0.0004173599904369135	0.23076923076923078	bette030_Munoz_Pergaminos	26
#antu	0.03749013729490626	0.0003030303030303031	0.625	86867.56092357365	0.045452262301899984	10	1000	2	0.1663107474099691	minor	Antúnez	0.00030303030303030276	person	3940	1	3	34	18	other	M	3	0	0	0	0	1	0	0	0.38461538461538464	1.1655011655011657e-05	0.6923076923076923	bette030_Munoz_Pergaminos	26
#lito	0.03356148512201062	0.0	0.5813953488372093	52132.97870880653	0.03520236136953847	8	800	3	0.1288309932972087	minor	Faelito	0.0	person	640	4	7	17	24	other	M	3	0	0	0	0	1	0	0	0.3076923076923077	0.0	0.9230769230769231	bette030_Munoz_Pergaminos	26
#gonz	0.16367242662967174	0.10881921596921597	0.8928571428571429	247874.67857677498	0.1550061142615143	22	2200	2	0.28094226011327345	primary	Gonzalo	0.10985473785473784	person	10947	20	26	130	14	lover	M	1	0	1	0	1	0	0	1	0.8461538461538461	0.00418535446035446	0.5384615384615384	bette030_Munoz_Pergaminos	26
#rlon	0.08742327639160713	0.026016294816294815	0.7352941176470589	164457.3476890105	0.09311249513443734	16	1600	2	0.22882940069885957	minor	Rafaelón	0.02649086099086099	person	2793	10	20	43	19	other	M	3	0	0	0	0	1	0	0	0.6153846153846154	0.0010006267237036468	0.7307692307692307	bette030_Munoz_Pergaminos	26
#miss	0.14881357534256578	0.07772315092315091	0.8333333333333334	214618.61204649604	0.13864999577760453	20	2000	2	0.2614151803993697	secondary	Miss Plain	0.0774531625781626	person	8573	32	33	131	2	other	M	2	0	0	0	0	0	0	0	0.7692307692307693	0.0029893519585827274	0.07692307692307693	bette030_Munoz_Pergaminos	26
#laur	0.3019494626255339	0.1378787878787879	0.7333333333333333	36.799078015817756	0.27538447613020345	7	700	2	0.39151463511237555	primary	Laura	0.13977272727272727	person	9743	95	11	45	2	protagonist	F	1	1	0	0	1	0	0	0	0.5833333333333334	0.011489898989898993	0.16666666666666666	bette028_Valera_Atahualpa	12
#padr	0.3619288936600874	0.18939393939393936	0.7857142857142857	46.19761666121244	0.3113829220968123	8	800	2	0.44338654288220286	secondary	El Padre Antonio	0.18825757575757573	person	9586	49	7	66	5	other	M	2	0	0	0	0	0	0	0	0.6666666666666666	0.01578282828282828	0.4166666666666667	bette028_Valera_Atahualpa	12
#escu	0.05485046526016467	0.0	0.5238095238095238	11.98974260213549	0.06445863801563488	3	300	3	0.2110200987207504	minor	Escudero	0.0	person	73	3	1	1	9	other	M	3	0	0	0	0	1	0	0	0.25	0.0	0.75	bette028_Valera_Atahualpa	12
